period,西元年,季,industry_code,industry_name,貢獻度_百分點,年增率_pct
1996Q3,1996,3,R,藝術、娛樂及休閒服務業,0.07,0.0
1996Q3,1996,3,S,其他服務業,0.3,
1996Q3,1996,3,加值型營業稅,加值型營業稅,-0.02,
1996Q3,1996,3,合計,合計,6.36,0.0
1996Q3,1996,3,總計(生產面),總計(生產面),6.32,-5.81
1996Q3,1996,3,進口稅,進口稅,-0.02,
1996Q4,1996,4,3級_工業,工業,2.93,442.59
1996Q4,1996,4,3級_服務業,服務業,4.2,-3.23
1996Q4,1996,4,3級_農業,農業,-0.02,
1996Q4,1996,4,A,農、林、漁、牧業,-0.02,
1996Q4,1996,4,B,礦業及土石採取業,-0.05,
1996Q4,1996,4,C,製造業,2.8,359.02
1996Q4,1996,4,D,電力及燃氣供應業,0.13,-27.78
1996Q4,1996,4,E,用水供應及污染整治業,0.1,
1996Q4,1996,4,F,營建工程業,-0.05,
1996Q4,1996,4,G,批發及零售業,1.11,-9.76
1996Q4,1996,4,GDP,GDP,6.93,34.56
1996Q4,1996,4,H,運輸及倉儲業,0.16,-30.43
1996Q4,1996,4,I,住宿及餐飲業,0.15,25.0
1996Q4,1996,4,J,出版影音及資通訊業,0.15,-31.82
1996Q4,1996,4,K,金融及保險業,0.75,
1996Q4,1996,4,L,不動產及住宅服務業,0.68,-29.9
1996Q4,1996,4,M,專業、科學及技術服務業,0.12,-33.33
1996Q4,1996,4,N,支援服務業,0.05,-28.57
1996Q4,1996,4,O,公共行政及國防；強制性社會安全,0.17,-81.32
1996Q4,1996,4,P,教育業,0.34,6.25
1996Q4,1996,4,Q,醫療保健及社會工作服務業,0.2,-25.93
1996Q4,1996,4,R,藝術、娛樂及休閒服務業,0.04,-55.56
1996Q4,1996,4,S,其他服務業,0.08,-27.27
1996Q4,1996,4,加值型營業稅,加值型營業稅,0.07,
1996Q4,1996,4,合計,合計,6.91,36.83
1996Q4,1996,4,總計(生產面),總計(生產面),7.11,42.77
1996Q4,1996,4,進口稅,進口稅,0.13,62.5
1997Q1,1997,1,3級_工業,工業,1.08,77.05
1997Q1,1997,1,3級_服務業,服務業,4.55,-2.99
1997Q1,1997,1,3級_農業,農業,-0.07,
1997Q1,1997,1,A,農、林、漁、牧業,-0.07,
1997Q1,1997,1,B,礦業及土石採取業,-0.05,
1997Q1,1997,1,C,製造業,1.17,58.11
1997Q1,1997,1,D,電力及燃氣供應業,0.09,0.0
1997Q1,1997,1,E,用水供應及污染整治業,0.0,
1997Q1,1997,1,F,營建工程業,-0.13,
1997Q1,1997,1,G,批發及零售業,0.87,-27.5
1997Q1,1997,1,GDP,GDP,5.69,-1.39
1997Q1,1997,1,H,運輸及倉儲業,0.18,-10.0
1997Q1,1997,1,I,住宿及餐飲業,0.1,-33.33
1997Q1,1997,1,J,出版影音及資通訊業,0.33,6.45
1997Q1,1997,1,K,金融及保險業,1.85,4525.0
1997Q1,1997,1,L,不動產及住宅服務業,0.41,-29.31
1997Q1,1997,1,M,專業、科學及技術服務業,0.1,-52.38
1997Q1,1997,1,N,支援服務業,0.09,50.0
1997Q1,1997,1,O,公共行政及國防；強制性社會安全,0.15,-77.27
1997Q1,1997,1,P,教育業,0.29,7.41
1997Q1,1997,1,Q,醫療保健及社會工作服務業,0.21,-8.7
1997Q1,1997,1,R,藝術、娛樂及休閒服務業,0.04,-60.0
1997Q1,1997,1,S,其他服務業,-0.21,
1997Q1,1997,1,加值型營業稅,加值型營業稅,0.03,
1997Q1,1997,1,合計,合計,5.42,2.65
1997Q1,1997,1,總計(生產面),總計(生產面),5.56,3.93
1997Q1,1997,1,進口稅,進口稅,0.11,-15.38
1997Q2,1997,2,3級_工業,工業,1.72,50.88
1997Q2,1997,2,3級_服務業,服務業,4.45,-12.57
1997Q2,1997,2,3級_農業,農業,-0.11,
1997Q2,1997,2,A,農、林、漁、牧業,-0.11,
1997Q2,1997,2,B,礦業及土石採取業,-0.03,
1997Q2,1997,2,C,製造業,1.62,42.11
1997Q2,1997,2,D,電力及燃氣供應業,0.16,433.33
1997Q2,1997,2,E,用水供應及污染整治業,0.02,
1997Q2,1997,2,F,營建工程業,-0.05,
1997Q2,1997,2,G,批發及零售業,1.05,-5.41
1997Q2,1997,2,GDP,GDP,5.53,-3.83
1997Q2,1997,2,H,運輸及倉儲業,0.19,0.0
1997Q2,1997,2,I,住宿及餐飲業,0.15,7.14
1997Q2,1997,2,J,出版影音及資通訊業,0.21,-25.0
1997Q2,1997,2,K,金融及保險業,1.5,59.57
1997Q2,1997,2,L,不動產及住宅服務業,0.21,-69.57
1997Q2,1997,2,M,專業、科學及技術服務業,0.09,-35.71
1997Q2,1997,2,N,支援服務業,0.09,80.0
1997Q2,1997,2,O,公共行政及國防；強制性社會安全,0.17,-76.39
1997Q2,1997,2,P,教育業,0.28,-15.15
1997Q2,1997,2,Q,醫療保健及社會工作服務業,0.2,5.26
1997Q2,1997,2,R,藝術、娛樂及休閒服務業,0.03,-57.14
1997Q2,1997,2,S,其他服務業,0.11,-56.0
1997Q2,1997,2,加值型營業稅,加值型營業稅,0.09,
1997Q2,1997,2,合計,合計,5.89,-5.61
1997Q2,1997,2,總計(生產面),總計(生產面),6.06,-2.73
1997Q2,1997,2,進口稅,進口稅,0.08,14.29
1997Q3,1997,3,3級_工業,工業,2.2,30.95
1997Q3,1997,3,3級_服務業,服務業,4.03,-16.91
1997Q3,1997,3,3級_農業,農業,-0.06,
1997Q3,1997,3,A,農、林、漁、牧業,-0.06,
1997Q3,1997,3,B,礦業及土石採取業,-0.03,
1997Q3,1997,3,C,製造業,1.87,12.65
1997Q3,1997,3,D,電力及燃氣供應業,0.08,-57.89
1997Q3,1997,3,E,用水供應及污染整治業,0.01,
1997Q3,1997,3,F,營建工程業,0.27,
1997Q3,1997,3,G,批發及零售業,0.22,-80.36
1997Q3,1997,3,GDP,GDP,6.18,-0.32
1997Q3,1997,3,H,運輸及倉儲業,0.22,-15.38
1997Q3,1997,3,I,住宿及餐飲業,0.12,-36.84
1997Q3,1997,3,J,出版影音及資通訊業,0.32,0.0
1997Q3,1997,3,K,金融及保險業,1.94,385.0
1997Q3,1997,3,L,不動產及住宅服務業,0.07,-89.86
1997Q3,1997,3,M,專業、科學及技術服務業,0.12,-45.45
1997Q3,1997,3,N,支援服務業,0.1,42.86
1997Q3,1997,3,O,公共行政及國防；強制性社會安全,0.07,-84.78
1997Q3,1997,3,P,教育業,0.28,-46.15
1997Q3,1997,3,Q,醫療保健及社會工作服務業,0.17,-37.04
1997Q3,1997,3,R,藝術、娛樂及休閒服務業,0.04,-42.86
1997Q3,1997,3,S,其他服務業,0.1,-66.67
1997Q3,1997,3,加值型營業稅,加值型營業稅,0.09,
1997Q3,1997,3,合計,合計,5.91,-7.08
1997Q3,1997,3,總計(生產面),總計(生產面),6.17,-2.37
1997Q3,1997,3,進口稅,進口稅,0.17,
1997Q4,1997,4,3級_工業,工業,2.76,-5.8
1997Q4,1997,4,3級_服務業,服務業,4.5,7.14
1997Q4,1997,4,3級_農業,農業,0.02,
1997Q4,1997,4,A,農、林、漁、牧業,0.02,
1997Q4,1997,4,B,礦業及土石採取業,-0.02,
1997Q4,1997,4,C,製造業,2.53,-9.64
1997Q4,1997,4,D,電力及燃氣供應業,0.25,92.31
1997Q4,1997,4,E,用水供應及污染整治業,0.01,-90.0
1997Q4,1997,4,F,營建工程業,-0.01,
1997Q4,1997,4,G,批發及零售業,0.89,-19.82
1997Q4,1997,4,GDP,GDP,6.74,-2.74
1997Q4,1997,4,H,運輸及倉儲業,0.17,6.25
1997Q4,1997,4,I,住宿及餐飲業,0.15,0.0
1997Q4,1997,4,J,出版影音及資通訊業,0.31,106.67
1997Q4,1997,4,K,金融及保險業,1.26,68.0
1997Q4,1997,4,L,不動產及住宅服務業,0.18,-73.53
1997Q4,1997,4,M,專業、科學及技術服務業,0.13,8.33
1997Q4,1997,4,N,支援服務業,0.1,100.0
1997Q4,1997,4,O,公共行政及國防；強制性社會安全,0.17,0.0
1997Q4,1997,4,P,教育業,0.28,-17.65
1997Q4,1997,4,Q,醫療保健及社會工作服務業,0.17,-15.0
1997Q4,1997,4,R,藝術、娛樂及休閒服務業,0.04,0.0
1997Q4,1997,4,S,其他服務業,0.2,150.0
1997Q4,1997,4,加值型營業稅,加值型營業稅,0.17,142.86
1997Q4,1997,4,合計,合計,6.83,-1.16
1997Q4,1997,4,總計(生產面),總計(生產面),7.28,2.39
1997Q4,1997,4,進口稅,進口稅,0.28,115.38
1998Q1,1998,1,3級_工業,工業,1.37,26.85
1998Q1,1998,1,3級_服務業,服務業,3.86,-15.16
1998Q1,1998,1,3級_農業,農業,-0.32,
1998Q1,1998,1,A,農、林、漁、牧業,-0.32,
1998Q1,1998,1,B,礦業及土石採取業,-0.02,
1998Q1,1998,1,C,製造業,1.27,8.55
1998Q1,1998,1,D,電力及燃氣供應業,0.16,77.78
1998Q1,1998,1,E,用水供應及污染整治業,0.01,
1998Q1,1998,1,F,營建工程業,-0.05,
1998Q1,1998,1,G,批發及零售業,0.59,-32.18
1998Q1,1998,1,GDP,GDP,4.73,-16.87
1998Q1,1998,1,H,運輸及倉儲業,0.12,-33.33
1998Q1,1998,1,I,住宿及餐飲業,0.1,0.0
1998Q1,1998,1,J,出版影音及資通訊業,0.56,69.7
1998Q1,1998,1,K,金融及保險業,0.77,-58.38
1998Q1,1998,1,L,不動產及住宅服務業,0.19,-53.66
1998Q1,1998,1,M,專業、科學及技術服務業,0.06,-40.0
1998Q1,1998,1,N,支援服務業,0.05,-44.44
1998Q1,1998,1,O,公共行政及國防；強制性社會安全,0.21,40.0
1998Q1,1998,1,P,教育業,0.23,-20.69
1998Q1,1998,1,Q,醫療保健及社會工作服務業,0.2,-4.76
1998Q1,1998,1,R,藝術、娛樂及休閒服務業,0.07,75.0
1998Q1,1998,1,S,其他服務業,0.41,
1998Q1,1998,1,加值型營業稅,加值型營業稅,0.12,300.0
1998Q1,1998,1,合計,合計,4.61,-14.94
1998Q1,1998,1,總計(生產面),總計(生產面),4.91,-11.69
1998Q1,1998,1,進口稅,進口稅,0.18,63.64
1998Q2,1998,2,3級_工業,工業,1.12,-34.88
1998Q2,1998,2,3級_服務業,服務業,3.3,-25.84
1998Q2,1998,2,3級_農業,農業,-0.22,
1998Q2,1998,2,A,農、林、漁、牧業,-0.22,
1998Q2,1998,2,B,礦業及土石採取業,-0.03,
1998Q2,1998,2,C,製造業,0.83,-48.77
1998Q2,1998,2,D,電力及燃氣供應業,0.19,18.75
1998Q2,1998,2,E,用水供應及污染整治業,0.02,0.0
1998Q2,1998,2,F,營建工程業,0.11,
1998Q2,1998,2,G,批發及零售業,0.73,-30.48
1998Q2,1998,2,GDP,GDP,4.27,-22.78
1998Q2,1998,2,H,運輸及倉儲業,0.23,21.05
1998Q2,1998,2,I,住宿及餐飲業,0.13,-13.33
1998Q2,1998,2,J,出版影音及資通訊業,0.59,180.95
1998Q2,1998,2,K,金融及保險業,0.08,-94.67
1998Q2,1998,2,L,不動產及住宅服務業,0.32,52.38
1998Q2,1998,2,M,專業、科學及技術服務業,0.09,0.0
1998Q2,1998,2,N,支援服務業,0.07,-22.22
1998Q2,1998,2,O,公共行政及國防；強制性社會安全,0.07,-58.82
1998Q2,1998,2,P,教育業,0.2,-28.57
1998Q2,1998,2,Q,醫療保健及社會工作服務業,0.24,20.0
1998Q2,1998,2,R,藝術、娛樂及休閒服務業,0.07,133.33
1998Q2,1998,2,S,其他服務業,0.38,245.45
1998Q2,1998,2,加值型營業稅,加值型營業稅,-0.01,
1998Q2,1998,2,合計,合計,4.1,-30.39
1998Q2,1998,2,總計(生產面),總計(生產面),4.2,-30.69
1998Q2,1998,2,進口稅,進口稅,0.11,37.5
1998Q3,1998,3,3級_工業,工業,1.12,-49.09
1998Q3,1998,3,3級_服務業,服務業,2.96,-26.55
1998Q3,1998,3,3級_農業,農業,-0.03,
1998Q3,1998,3,A,農、林、漁、牧業,-0.03,
1998Q3,1998,3,B,礦業及土石採取業,-0.02,
1998Q3,1998,3,C,製造業,0.79,-57.75
1998Q3,1998,3,D,電力及燃氣供應業,0.27,237.5
1998Q3,1998,3,E,用水供應及污染整治業,0.0,-100.0
1998Q3,1998,3,F,營建工程業,0.08,-70.37
1998Q3,1998,3,G,批發及零售業,1.17,431.82
1998Q3,1998,3,GDP,GDP,4.75,-23.14
1998Q3,1998,3,H,運輸及倉儲業,0.06,-72.73
1998Q3,1998,3,I,住宿及餐飲業,0.02,-83.33
1998Q3,1998,3,J,出版影音及資通訊業,0.8,150.0
1998Q3,1998,3,K,金融及保險業,-0.46,
1998Q3,1998,3,L,不動產及住宅服務業,0.27,285.71
1998Q3,1998,3,M,專業、科學及技術服務業,0.03,-75.0
1998Q3,1998,3,N,支援服務業,0.04,-60.0
1998Q3,1998,3,O,公共行政及國防；強制性社會安全,0.26,271.43
1998Q3,1998,3,P,教育業,0.22,-21.43
1998Q3,1998,3,Q,醫療保健及社會工作服務業,0.17,0.0
1998Q3,1998,3,R,藝術、娛樂及休閒服務業,0.03,-25.0
1998Q3,1998,3,S,其他服務業,0.12,20.0
1998Q3,1998,3,加值型營業稅,加值型營業稅,0.15,66.67
1998Q3,1998,3,合計,合計,3.82,-35.36
1998Q3,1998,3,總計(生產面),總計(生產面),4.05,-34.36
1998Q3,1998,3,進口稅,進口稅,0.08,-52.94
1998Q4,1998,4,3級_工業,工業,-0.57,
1998Q4,1998,4,3級_服務業,服務業,2.8,-37.78
1998Q4,1998,4,3級_農業,農業,-0.18,
1998Q4,1998,4,A,農、林、漁、牧業,-0.18,
1998Q4,1998,4,B,礦業及土石採取業,-0.05,
1998Q4,1998,4,C,製造業,-0.56,
1998Q4,1998,4,D,電力及燃氣供應業,0.1,-60.0
1998Q4,1998,4,E,用水供應及污染整治業,-0.01,
1998Q4,1998,4,F,營建工程業,-0.05,
1998Q4,1998,4,G,批發及零售業,1.14,28.09
1998Q4,1998,4,GDP,GDP,3.16,-53.12
1998Q4,1998,4,H,運輸及倉儲業,0.16,-5.88
1998Q4,1998,4,I,住宿及餐飲業,0.08,-46.67
1998Q4,1998,4,J,出版影音及資通訊業,0.83,167.74
1998Q4,1998,4,K,金融及保險業,-0.24,
1998Q4,1998,4,L,不動產及住宅服務業,0.23,27.78
1998Q4,1998,4,M,專業、科學及技術服務業,0.04,-69.23
1998Q4,1998,4,N,支援服務業,0.05,-50.0
1998Q4,1998,4,O,公共行政及國防；強制性社會安全,0.14,-17.65
1998Q4,1998,4,P,教育業,0.1,-64.29
1998Q4,1998,4,Q,醫療保健及社會工作服務業,0.14,-17.65
1998Q4,1998,4,R,藝術、娛樂及休閒服務業,0.02,-50.0
1998Q4,1998,4,S,其他服務業,0.18,-10.0
1998Q4,1998,4,加值型營業稅,加值型營業稅,-0.13,
1998Q4,1998,4,合計,合計,2.12,-68.96
1998Q4,1998,4,總計(生產面),總計(生產面),2.05,-71.84
1998Q4,1998,4,進口稅,進口稅,0.06,-78.57
1999Q1,1999,1,3級_工業,工業,1.51,10.22
1999Q1,1999,1,3級_服務業,服務業,4.27,10.62
1999Q1,1999,1,3級_農業,農業,0.13,
1999Q1,1999,1,A,農、林、漁、牧業,0.13,
1999Q1,1999,1,B,礦業及土石採取業,0.01,
1999Q1,1999,1,C,製造業,1.14,-10.24
1999Q1,1999,1,D,電力及燃氣供應業,0.19,18.75
1999Q1,1999,1,E,用水供應及污染整治業,0.01,0.0
1999Q1,1999,1,F,營建工程業,0.16,
1999Q1,1999,1,G,批發及零售業,1.29,118.64
1999Q1,1999,1,GDP,GDP,6.26,32.35
1999Q1,1999,1,H,運輸及倉儲業,0.54,350.0
1999Q1,1999,1,I,住宿及餐飲業,0.14,40.0
1999Q1,1999,1,J,出版影音及資通訊業,1.13,101.79
1999Q1,1999,1,K,金融及保險業,-0.12,
1999Q1,1999,1,L,不動產及住宅服務業,0.39,105.26
1999Q1,1999,1,M,專業、科學及技術服務業,0.12,100.0
1999Q1,1999,1,N,支援服務業,0.1,100.0
1999Q1,1999,1,O,公共行政及國防；強制性社會安全,0.19,-9.52
1999Q1,1999,1,P,教育業,0.21,-8.7
1999Q1,1999,1,Q,醫療保健及社會工作服務業,0.2,0.0
1999Q1,1999,1,R,藝術、娛樂及休閒服務業,0.05,-28.57
1999Q1,1999,1,S,其他服務業,-0.07,
1999Q1,1999,1,加值型營業稅,加值型營業稅,0.03,-75.0
1999Q1,1999,1,合計,合計,5.81,26.03
1999Q1,1999,1,總計(生產面),總計(生產面),5.91,20.37
1999Q1,1999,1,進口稅,進口稅,0.07,-61.11
1999Q2,1999,2,3級_工業,工業,2.45,118.75
1999Q2,1999,2,3級_服務業,服務業,5.5,66.67
1999Q2,1999,2,3級_農業,農業,0.19,
1999Q2,1999,2,A,農、林、漁、牧業,0.19,
1999Q2,1999,2,B,礦業及土石採取業,-0.01,
1999Q2,1999,2,C,製造業,2.61,214.46
1999Q2,1999,2,D,電力及燃氣供應業,-0.09,
1999Q2,1999,2,E,用水供應及污染整治業,0.02,0.0
1999Q2,1999,2,F,營建工程業,-0.08,
1999Q2,1999,2,G,批發及零售業,1.1,50.68
1999Q2,1999,2,GDP,GDP,7.24,69.56
1999Q2,1999,2,H,運輸及倉儲業,0.51,121.74
1999Q2,1999,2,I,住宿及餐飲業,0.13,0.0
1999Q2,1999,2,J,出版影音及資通訊業,1.02,72.88
1999Q2,1999,2,K,金融及保險業,1.02,1175.0
1999Q2,1999,2,L,不動產及住宅服務業,0.45,40.63
1999Q2,1999,2,M,專業、科學及技術服務業,0.11,22.22
1999Q2,1999,2,N,支援服務業,0.11,57.14
1999Q2,1999,2,O,公共行政及國防；強制性社會安全,0.35,400.0
1999Q2,1999,2,P,教育業,0.25,25.0
1999Q2,1999,2,Q,醫療保健及社會工作服務業,0.16,-33.33
1999Q2,1999,2,R,藝術、娛樂及休閒服務業,0.05,-28.57
1999Q2,1999,2,S,其他服務業,-0.04,
1999Q2,1999,2,加值型營業稅,加值型營業稅,0.14,
1999Q2,1999,2,合計,合計,7.86,91.71
1999Q2,1999,2,總計(生產面),總計(生產面),8.14,93.81
1999Q2,1999,2,進口稅,進口稅,0.14,27.27
1999Q3,1999,3,3級_工業,工業,1.67,49.11
1999Q3,1999,3,3級_服務業,服務業,4.49,51.69
1999Q3,1999,3,3級_農業,農業,0.04,
1999Q3,1999,3,A,農、林、漁、牧業,0.04,
1999Q3,1999,3,B,礦業及土石採取業,-0.04,
1999Q3,1999,3,C,製造業,2.14,170.89
1999Q3,1999,3,D,電力及燃氣供應業,0.0,-100.0
1999Q3,1999,3,E,用水供應及污染整治業,0.01,
1999Q3,1999,3,F,營建工程業,-0.44,
1999Q3,1999,3,G,批發及零售業,0.95,-18.8
1999Q3,1999,3,GDP,GDP,5.86,23.37
1999Q3,1999,3,H,運輸及倉儲業,0.56,833.33
1999Q3,1999,3,I,住宿及餐飲業,0.14,600.0
1999Q3,1999,3,J,出版影音及資通訊業,0.79,-1.25
1999Q3,1999,3,K,金融及保險業,0.84,
1999Q3,1999,3,L,不動產及住宅服務業,0.25,-7.41
1999Q3,1999,3,M,專業、科學及技術服務業,0.06,100.0
1999Q3,1999,3,N,支援服務業,0.11,175.0
1999Q3,1999,3,O,公共行政及國防；強制性社會安全,0.41,57.69
1999Q3,1999,3,P,教育業,-0.08,
1999Q3,1999,3,Q,醫療保健及社會工作服務業,0.17,0.0
1999Q3,1999,3,R,藝術、娛樂及休閒服務業,0.03,0.0
1999Q3,1999,3,S,其他服務業,0.18,50.0
1999Q3,1999,3,加值型營業稅,加值型營業稅,-0.08,
1999Q3,1999,3,合計,合計,6.12,60.21
1999Q3,1999,3,總計(生產面),總計(生產面),6.2,53.09
1999Q3,1999,3,進口稅,進口稅,0.16,100.0
1999Q4,1999,4,3級_工業,工業,2.8,
1999Q4,1999,4,3級_服務業,服務業,4.54,62.14
1999Q4,1999,4,3級_農業,農業,-0.03,
1999Q4,1999,4,A,農、林、漁、牧業,-0.03,
1999Q4,1999,4,B,礦業及土石採取業,-0.03,
1999Q4,1999,4,C,製造業,2.53,
1999Q4,1999,4,D,電力及燃氣供應業,0.09,-10.0
1999Q4,1999,4,E,用水供應及污染整治業,0.01,
1999Q4,1999,4,F,營建工程業,0.2,
1999Q4,1999,4,G,批發及零售業,1.41,23.68
1999Q4,1999,4,GDP,GDP,7.53,138.29
1999Q4,1999,4,H,運輸及倉儲業,0.41,156.25
1999Q4,1999,4,I,住宿及餐飲業,0.12,50.0
1999Q4,1999,4,J,出版影音及資通訊業,0.79,-4.82
1999Q4,1999,4,K,金融及保險業,0.73,
1999Q4,1999,4,L,不動產及住宅服務業,0.01,-95.65
1999Q4,1999,4,M,專業、科學及技術服務業,0.08,100.0
1999Q4,1999,4,N,支援服務業,0.1,100.0
1999Q4,1999,4,O,公共行政及國防；強制性社會安全,-0.07,
1999Q4,1999,4,P,教育業,0.48,380.0
1999Q4,1999,4,Q,醫療保健及社會工作服務業,0.19,35.71
1999Q4,1999,4,R,藝術、娛樂及休閒服務業,0.02,0.0
1999Q4,1999,4,S,其他服務業,0.0,-100.0
1999Q4,1999,4,加值型營業稅,加值型營業稅,0.03,
1999Q4,1999,4,合計,合計,7.04,232.08
1999Q4,1999,4,總計(生產面),總計(生產面),7.31,256.59
1999Q4,1999,4,進口稅,進口稅,0.24,300.0
2000Q1,2000,1,3級_工業,工業,1.69,11.92
2000Q1,2000,1,3級_服務業,服務業,4.87,14.05
2000Q1,2000,1,3級_農業,農業,-0.05,
2000Q1,2000,1,A,農、林、漁、牧業,-0.05,
2000Q1,2000,1,B,礦業及土石採取業,-0.05,
2000Q1,2000,1,C,製造業,2.15,88.6
2000Q1,2000,1,D,電力及燃氣供應業,-0.03,
2000Q1,2000,1,E,用水供應及污染整治業,-0.01,
2000Q1,2000,1,F,營建工程業,-0.37,
2000Q1,2000,1,G,批發及零售業,0.92,-28.68
2000Q1,2000,1,GDP,GDP,6.02,-3.83
2000Q1,2000,1,H,運輸及倉儲業,0.18,-66.67
2000Q1,2000,1,I,住宿及餐飲業,0.07,-50.0
2000Q1,2000,1,J,出版影音及資通訊業,0.94,-16.81
2000Q1,2000,1,K,金融及保險業,1.2,
2000Q1,2000,1,L,不動產及住宅服務業,0.4,2.56
2000Q1,2000,1,M,專業、科學及技術服務業,0.07,-41.67
2000Q1,2000,1,N,支援服務業,0.09,-10.0
2000Q1,2000,1,O,公共行政及國防；強制性社會安全,0.28,47.37
2000Q1,2000,1,P,教育業,0.09,-57.14
2000Q1,2000,1,Q,醫療保健及社會工作服務業,0.04,-80.0
2000Q1,2000,1,R,藝術、娛樂及休閒服務業,0.04,-20.0
2000Q1,2000,1,S,其他服務業,0.28,
2000Q1,2000,1,加值型營業稅,加值型營業稅,0.09,200.0
2000Q1,2000,1,合計,合計,6.24,7.4
2000Q1,2000,1,總計(生產面),總計(生產面),6.51,10.15
2000Q1,2000,1,進口稅,進口稅,0.18,157.14
2000Q2,2000,2,3級_工業,工業,1.72,-29.8
2000Q2,2000,2,3級_服務業,服務業,3.79,-31.09
2000Q2,2000,2,3級_農業,農業,0.07,-63.16
2000Q2,2000,2,A,農、林、漁、牧業,0.07,-63.16
2000Q2,2000,2,B,礦業及土石採取業,-0.02,
2000Q2,2000,2,C,製造業,1.88,-27.97
2000Q2,2000,2,D,電力及燃氣供應業,0.07,
2000Q2,2000,2,E,用水供應及污染整治業,0.0,-100.0
2000Q2,2000,2,F,營建工程業,-0.21,
2000Q2,2000,2,G,批發及零售業,1.43,30.0
2000Q2,2000,2,GDP,GDP,6.27,-13.4
2000Q2,2000,2,H,運輸及倉儲業,0.28,-45.1
2000Q2,2000,2,I,住宿及餐飲業,0.07,-46.15
2000Q2,2000,2,J,出版影音及資通訊業,0.67,-34.31
2000Q2,2000,2,K,金融及保險業,0.06,-94.12
2000Q2,2000,2,L,不動產及住宅服務業,0.34,-24.44
2000Q2,2000,2,M,專業、科學及技術服務業,0.04,-63.64
2000Q2,2000,2,N,支援服務業,0.06,-45.45
2000Q2,2000,2,O,公共行政及國防；強制性社會安全,0.27,-22.86
2000Q2,2000,2,P,教育業,0.17,-32.0
2000Q2,2000,2,Q,醫療保健及社會工作服務業,0.08,-50.0
2000Q2,2000,2,R,藝術、娛樂及休閒服務業,0.02,-60.0
2000Q2,2000,2,S,其他服務業,0.14,
2000Q2,2000,2,加值型營業稅,加值型營業稅,-0.11,
2000Q2,2000,2,合計,合計,5.42,-31.04
2000Q2,2000,2,總計(生產面),總計(生產面),5.58,-31.45
2000Q2,2000,2,進口稅,進口稅,0.27,92.86
2000Q3,2000,3,3級_工業,工業,3.41,104.19
2000Q3,2000,3,3級_服務業,服務業,3.79,-15.59
2000Q3,2000,3,3級_農業,農業,0.1,150.0
2000Q3,2000,3,A,農、林、漁、牧業,0.1,150.0
2000Q3,2000,3,B,礦業及土石採取業,-0.01,
2000Q3,2000,3,C,製造業,3.45,61.21
2000Q3,2000,3,D,電力及燃氣供應業,-0.02,
2000Q3,2000,3,E,用水供應及污染整治業,0.0,-100.0
2000Q3,2000,3,F,營建工程業,-0.01,
2000Q3,2000,3,G,批發及零售業,0.98,3.16
2000Q3,2000,3,GDP,GDP,7.19,22.7
2000Q3,2000,3,H,運輸及倉儲業,0.31,-44.64
2000Q3,2000,3,I,住宿及餐飲業,0.17,21.43
2000Q3,2000,3,J,出版影音及資通訊業,0.75,-5.06
2000Q3,2000,3,K,金融及保險業,-0.24,
2000Q3,2000,3,L,不動產及住宅服務業,0.44,76.0
2000Q3,2000,3,M,專業、科學及技術服務業,0.08,33.33
2000Q3,2000,3,N,支援服務業,0.09,-18.18
2000Q3,2000,3,O,公共行政及國防；強制性社會安全,0.27,-34.15
2000Q3,2000,3,P,教育業,0.2,
2000Q3,2000,3,Q,醫療保健及社會工作服務業,0.17,0.0
2000Q3,2000,3,R,藝術、娛樂及休閒服務業,0.04,33.33
2000Q3,2000,3,S,其他服務業,0.17,-5.56
2000Q3,2000,3,加值型營業稅,加值型營業稅,0.02,
2000Q3,2000,3,合計,合計,6.94,13.4
2000Q3,2000,3,總計(生產面),總計(生產面),7.3,17.74
2000Q3,2000,3,進口稅,進口稅,0.34,112.5
2000Q4,2000,4,3級_工業,工業,1.67,-40.36
2000Q4,2000,4,3級_服務業,服務業,4.57,0.66
2000Q4,2000,4,3級_農業,農業,0.09,
2000Q4,2000,4,A,農、林、漁、牧業,0.09,
2000Q4,2000,4,B,礦業及土石採取業,0.0,
2000Q4,2000,4,C,製造業,1.58,-37.55
2000Q4,2000,4,D,電力及燃氣供應業,0.11,22.22
2000Q4,2000,4,E,用水供應及污染整治業,0.01,0.0
2000Q4,2000,4,F,營建工程業,-0.03,
2000Q4,2000,4,G,批發及零售業,1.79,26.95
2000Q4,2000,4,GDP,GDP,5.78,-23.24
2000Q4,2000,4,H,運輸及倉儲業,0.37,-9.76
2000Q4,2000,4,I,住宿及餐飲業,0.3,150.0
2000Q4,2000,4,J,出版影音及資通訊業,0.74,-6.33
2000Q4,2000,4,K,金融及保險業,-0.43,
2000Q4,2000,4,L,不動產及住宅服務業,0.57,5600.0
2000Q4,2000,4,M,專業、科學及技術服務業,0.08,0.0
2000Q4,2000,4,N,支援服務業,0.09,-10.0
2000Q4,2000,4,O,公共行政及國防；強制性社會安全,0.24,
2000Q4,2000,4,P,教育業,0.18,-62.5
