西元年,月,民國年,產業,生產指數
2025,2,民國114年2月,皮革、毛皮及其製品業,80.61
2025,2,民國114年2月,石油及煤製品業,76.54
2025,2,民國114年2月,紙漿、紙及紙製品業,76.56
2025,2,民國114年2月,紡織業,84.45
2025,2,民國114年2月,菸草業,89.28
2025,2,民國114年2月,藥品及醫用化學製品業,88.39
2025,2,民國114年2月,資訊電子工業,116.29
2025,2,民國114年2月,金屬機電工業,93.24
2025,2,民國114年2月,金屬製品業,69.18
2025,2,民國114年2月,電力設備及配備業,83.8
2025,2,民國114年2月,電子零組件業,102.74
2025,2,民國114年2月,電腦、電子產品及光學製品業,98.06
2025,2,民國114年2月,非金屬礦物製品業,76.79
2025,2,民國114年2月,食品及飼品業,82.75
2025,2,民國114年2月,飲料業,97.0
2025,3,民國114年3月,其他化學製品業,75.82
2025,3,民國114年3月,其他製造業,72.63
2025,3,民國114年3月,其他運輸工具及其零件業,95.4
2025,3,民國114年3月,化學工業,166.22
2025,3,民國114年3月,化學材料及肥料業,101.16
2025,3,民國114年3月,印刷及資料儲存媒體複製業,91.84
2025,3,民國114年3月,基本金屬業,90.71
2025,3,民國114年3月,塑膠製品業,80.69
2025,3,民國114年3月,家具業,97.49
2025,3,民國114年3月,成衣及服飾品業,77.3
2025,3,民國114年3月,木竹製品業,67.96
2025,3,民國114年3月,機械設備業,104.99
2025,3,民國114年3月,橡膠製品業,99.45
2025,3,民國114年3月,民生工業,84.34
2025,3,民國114年3月,汽車及其零件業,92.29
2025,3,民國114年3月,產業用機械設備維修及安裝業,82.61
2025,3,民國114年3月,皮革、毛皮及其製品業,86.06
2025,3,民國114年3月,石油及煤製品業,91.87
2025,3,民國114年3月,紙漿、紙及紙製品業,91.67
2025,3,民國114年3月,紡織業,96.86
2025,3,民國114年3月,菸草業,91.31
2025,3,民國114年3月,藥品及醫用化學製品業,99.37
2025,3,民國114年3月,資訊電子工業,125.01
2025,3,民國114年3月,金屬機電工業,107.03
2025,3,民國114年3月,金屬製品業,77.95
2025,3,民國114年3月,電力設備及配備業,94.91
2025,3,民國114年3月,電子零組件業,119.77
2025,3,民國114年3月,電腦、電子產品及光學製品業,114.98
2025,3,民國114年3月,非金屬礦物製品業,84.54
2025,3,民國114年3月,食品及飼品業,94.25
2025,3,民國114年3月,飲料業,110.23
2025,4,民國114年4月,其他化學製品業,77.56
2025,4,民國114年4月,其他製造業,73.69
2025,4,民國114年4月,其他運輸工具及其零件業,93.92
2025,4,民國114年4月,化學工業,185.35
2025,4,民國114年4月,化學材料及肥料業,99.07
2025,4,民國114年4月,印刷及資料儲存媒體複製業,87.03
2025,4,民國114年4月,基本金屬業,88.99
2025,4,民國114年4月,塑膠製品業,79.47
2025,4,民國114年4月,家具業,95.74
2025,4,民國114年4月,成衣及服飾品業,74.67
2025,4,民國114年4月,木竹製品業,69.44
2025,4,民國114年4月,機械設備業,96.9
2025,4,民國114年4月,橡膠製品業,108.83
2025,4,民國114年4月,民生工業,84.96
2025,4,民國114年4月,汽車及其零件業,90.12
2025,4,民國114年4月,產業用機械設備維修及安裝業,78.46
2025,4,民國114年4月,皮革、毛皮及其製品業,86.48
2025,4,民國114年4月,石油及煤製品業,94.7
2025,4,民國114年4月,紙漿、紙及紙製品業,89.47
2025,4,民國114年4月,紡織業,87.84
2025,4,民國114年4月,菸草業,100.35
2025,4,民國114年4月,藥品及醫用化學製品業,96.53
2025,4,民國114年4月,資訊電子工業,131.89
2025,4,民國114年4月,金屬機電工業,111.01
2025,4,民國114年4月,金屬製品業,79.24
2025,4,民國114年4月,電力設備及配備業,91.86
2025,4,民國114年4月,電子零組件業,127.34
2025,4,民國114年4月,電腦、電子產品及光學製品業,121.22
2025,4,民國114年4月,非金屬礦物製品業,83.21
2025,4,民國114年4月,食品及飼品業,92.81
2025,4,民國114年4月,飲料業,109.63
2025,5,民國114年5月,其他化學製品業,78.38
2025,5,民國114年5月,其他製造業,73.68
2025,5,民國114年5月,其他運輸工具及其零件業,86.51
2025,5,民國114年5月,化學工業,276.35
2025,5,民國114年5月,化學材料及肥料業,101.25
2025,5,民國114年5月,印刷及資料儲存媒體複製業,90.94
2025,5,民國114年5月,基本金屬業,89.71
2025,5,民國114年5月,塑膠製品業,79.63
2025,5,民國114年5月,家具業,96.59
2025,5,民國114年5月,成衣及服飾品業,72.47
2025,5,民國114年5月,木竹製品業,74.58
2025,5,民國114年5月,機械設備業,101.68
2025,5,民國114年5月,橡膠製品業,105.99
2025,5,民國114年5月,民生工業,86.68
2025,5,民國114年5月,汽車及其零件業,92.94
2025,5,民國114年5月,產業用機械設備維修及安裝業,90.31
2025,5,民國114年5月,皮革、毛皮及其製品業,87.32
2025,5,民國114年5月,石油及煤製品業,85.36
2025,5,民國114年5月,紙漿、紙及紙製品業,88.74
2025,5,民國114年5月,紡織業,85.57
2025,5,民國114年5月,菸草業,97.37
2025,5,民國114年5月,藥品及醫用化學製品業,98.2
2025,5,民國114年5月,資訊電子工業,142.75
2025,5,民國114年5月,金屬機電工業,123.46
2025,5,民國114年5月,金屬製品業,78.66
2025,5,民國114年5月,電力設備及配備業,88.6
2025,5,民國114年5月,電子零組件業,148.38
2025,5,民國114年5月,電腦、電子產品及光學製品業,134.03
2025,5,民國114年5月,非金屬礦物製品業,81.29
2025,5,民國114年5月,食品及飼品業,92.56
2025,5,民國114年5月,飲料業,111.08
2025,6,民國114年6月,其他化學製品業,77.79
2025,6,民國114年6月,其他製造業,80.03
2025,6,民國114年6月,其他運輸工具及其零件業,90.26
2025,6,民國114年6月,化學工業,273.71
2025,6,民國114年6月,化學材料及肥料業,108.96
2025,6,民國114年6月,印刷及資料儲存媒體複製業,85.35
2025,6,民國114年6月,基本金屬業,88.09
2025,6,民國114年6月,塑膠製品業,77.25
2025,6,民國114年6月,家具業,93.17
2025,6,民國114年6月,成衣及服飾品業,69.94
2025,6,民國114年6月,木竹製品業,77.32
2025,6,民國114年6月,機械設備業,103.03
2025,6,民國114年6月,橡膠製品業,114.34
2025,6,民國114年6月,民生工業,88.22
2025,6,民國114年6月,汽車及其零件業,95.68
2025,6,民國114年6月,產業用機械設備維修及安裝業,78.38
2025,6,民國114年6月,皮革、毛皮及其製品業,87.92
2025,6,民國114年6月,石油及煤製品業,80.67
2025,6,民國114年6月,紙漿、紙及紙製品業,90.9
2025,6,民國114年6月,紡織業,88.85
2025,6,民國114年6月,菸草業,96.9
2025,6,民國114年6月,藥品及醫用化學製品業,94.65
2025,6,民國114年6月,資訊電子工業,152.09
2025,6,民國114年6月,金屬機電工業,114.2
2025,6,民國114年6月,金屬製品業,73.19
2025,6,民國114年6月,電力設備及配備業,85.52
2025,6,民國114年6月,電子零組件業,133.1
2025,6,民國114年6月,電腦、電子產品及光學製品業,117.15
2025,6,民國114年6月,非金屬礦物製品業,81.69
2025,6,民國114年6月,食品及飼品業,91.25
2025,6,民國114年6月,飲料業,107.16
2025,7,民國114年7月,其他化學製品業,77.26
2025,7,民國114年7月,其他製造業,79.44
2025,7,民國114年7月,其他運輸工具及其零件業,95.34
2025,7,民國114年7月,化學工業,233.98
2025,7,民國114年7月,化學材料及肥料業,111.25
2025,7,民國114年7月,印刷及資料儲存媒體複製業,90.38
2025,7,民國114年7月,基本金屬業,88.95
2025,7,民國114年7月,塑膠製品業,78.9
2025,7,民國114年7月,家具業,89.79
2025,7,民國114年7月,成衣及服飾品業,72.12
2025,7,民國114年7月,木竹製品業,83.12
2025,7,民國114年7月,機械設備業,100.16
2025,7,民國114年7月,橡膠製品業,104.17
2025,7,民國114年7月,民生工業,89.68
2025,7,民國114年7月,汽車及其零件業,94.99
2025,7,民國114年7月,產業用機械設備維修及安裝業,86.41
2025,7,民國114年7月,皮革、毛皮及其製品業,88.57
2025,7,民國114年7月,石油及煤製品業,90.46
2025,7,民國114年7月,紙漿、紙及紙製品業,82.66
2025,7,民國114年7月,紡織業,82.36
2025,7,民國114年7月,菸草業,104.11
2025,7,民國114年7月,藥品及醫用化學製品業,96.52
2025,7,民國114年7月,資訊電子工業,147.46
2025,7,民國114年7月,金屬機電工業,116.36
2025,7,民國114年7月,金屬製品業,70.78
2025,7,民國114年7月,電力設備及配備業,89.89
2025,7,民國114年7月,電子零組件業,135.91
2025,7,民國114年7月,電腦、電子產品及光學製品業,125.05
2025,7,民國114年7月,非金屬礦物製品業,82.22
2025,7,民國114年7月,食品及飼品業,94.27
2025,7,民國114年7月,飲料業,116.01
2025,8,民國114年8月,其他化學製品業,75.23
2025,8,民國114年8月,其他製造業,74.6
2025,8,民國114年8月,其他運輸工具及其零件業,79.69
2025,8,民國114年8月,化學工業,196.72
2025,8,民國114年8月,化學材料及肥料業,113.22
2025,8,民國114年8月,印刷及資料儲存媒體複製業,85.28
2025,8,民國114年8月,基本金屬業,85.82
2025,8,民國114年8月,塑膠製品業,71.82
2025,8,民國114年8月,家具業,87.84
2025,8,民國114年8月,成衣及服飾品業,73.91
2025,8,民國114年8月,木竹製品業,69.18
2025,8,民國114年8月,機械設備業,94.99
2025,8,民國114年8月,橡膠製品業,99.24
2025,8,民國114年8月,民生工業,82.31
2025,8,民國114年8月,汽車及其零件業,92.96
2025,8,民國114年8月,產業用機械設備維修及安裝業,80.01
2025,8,民國114年8月,皮革、毛皮及其製品業,85.36
2025,8,民國114年8月,石油及煤製品業,83.28
2025,8,民國114年8月,紙漿、紙及紙製品業,78.21
2025,8,民國114年8月,紡織業,84.63
2025,8,民國114年8月,菸草業,98.91
2025,8,民國114年8月,藥品及醫用化學製品業,94.57
2025,8,民國114年8月,資訊電子工業,130.73
2025,8,民國114年8月,金屬機電工業,119.11
2025,8,民國114年8月,金屬製品業,74.76
2025,8,民國114年8月,電力設備及配備業,87.35
2025,8,民國114年8月,電子零組件業,142.66
2025,8,民國114年8月,電腦、電子產品及光學製品業,137.11
2025,8,民國114年8月,非金屬礦物製品業,74.16
2025,8,民國114年8月,食品及飼品業,92.58
2025,8,民國114年8月,飲料業,114.16
2025,9,民國114年9月,其他化學製品業,75.26
2025,9,民國114年9月,其他製造業,67.73
2025,9,民國114年9月,其他運輸工具及其零件業,81.58
2025,9,民國114年9月,化學工業,225.54
2025,9,民國114年9月,化學材料及肥料業,94.47
2025,9,民國114年9月,印刷及資料儲存媒體複製業,87.79
2025,9,民國114年9月,基本金屬業,87.42
2025,9,民國114年9月,塑膠製品業,74.38
2025,9,民國114年9月,家具業,89.98
2025,9,民國114年9月,成衣及服飾品業,70.59
2025,9,民國114年9月,木竹製品業,66.53
2025,9,民國114年9月,機械設備業,97.86
2025,9,民國114年9月,橡膠製品業,93.43
2025,9,民國114年9月,民生工業,84.35
2025,9,民國114年9月,汽車及其零件業,92.4
2025,9,民國114年9月,產業用機械設備維修及安裝業,80.69
2025,9,民國114年9月,皮革、毛皮及其製品業,83.21
2025,9,民國114年9月,石油及煤製品業,92.0
2025,9,民國114年9月,紙漿、紙及紙製品業,68.58
2025,9,民國114年9月,紡織業,85.34
2025,9,民國114年9月,菸草業,100.79
2025,9,民國114年9月,藥品及醫用化學製品業,93.49
2025,9,民國114年9月,資訊電子工業,163.37
2025,9,民國114年9月,金屬機電工業,119.22
2025,9,民國114年9月,金屬製品業,73.2
2025,9,民國114年9月,電力設備及配備業,88.57
2025,9,民國114年9月,電子零組件業,142.94
2025,9,民國114年9月,電腦、電子產品及光學製品業,133.98
2025,9,民國114年9月,非金屬礦物製品業,72.04
2025,9,民國114年9月,食品及飼品業,91.24
2025,9,民國114年9月,飲料業,111.52
2025,10,民國114年10月,其他化學製品業,74.53
2025,10,民國114年10月,其他製造業,69.11
2025,10,民國114年10月,其他運輸工具及其零件業,88.05
2025,10,民國114年10月,化學工業,202.48
2025,10,民國114年10月,化學材料及肥料業,86.06
2025,10,民國114年10月,印刷及資料儲存媒體複製業,89.87
2025,10,民國114年10月,基本金屬業,83.45
2025,10,民國114年10月,塑膠製品業,72.37
2025,10,民國114年10月,家具業,87.53
2025,10,民國114年10月,成衣及服飾品業,69.22
2025,10,民國114年10月,木竹製品業,68.35
2025,10,民國114年10月,機械設備業,89.17
2025,10,民國114年10月,橡膠製品業,107.42
2025,10,民國114年10月,民生工業,81.32
2025,10,民國114年10月,汽車及其零件業,87.9
2025,10,民國114年10月,產業用機械設備維修及安裝業,75.28
2025,10,民國114年10月,皮革、毛皮及其製品業,83.02
2025,10,民國114年10月,石油及煤製品業,98.95
2025,10,民國114年10月,紙漿、紙及紙製品業,67.05
2025,10,民國114年10月,紡織業,81.39
2025,10,民國114年10月,菸草業,97.1
2025,10,民國114年10月,藥品及醫用化學製品業,98.51
2025,10,民國114年10月,資訊電子工業,134.68
2025,10,民國114年10月,金屬機電工業,117.46
2025,10,民國114年10月,金屬製品業,72.58
2025,10,民國114年10月,電力設備及配備業,83.41
2025,10,民國114年10月,電子零組件業,141.82
2025,10,民國114年10月,電腦、電子產品及光學製品業,135.48
2025,10,民國114年10月,非金屬礦物製品業,70.28
2025,10,民國114年10月,食品及飼品業,88.19
2025,10,民國114年10月,飲料業,106.58
2025,11,民國114年11月,其他化學製品業,70.27
2025,11,民國114年11月,其他製造業,69.52
2025,11,民國114年11月,其他運輸工具及其零件業,86.68
2025,11,民國114年11月,化學工業,330.42
2025,11,民國114年11月,化學材料及肥料業,91.75
2025,11,民國114年11月,印刷及資料儲存媒體複製業,84.71
2025,11,民國114年11月,基本金屬業,83.29
2025,11,民國114年11月,塑膠製品業,73.3
2025,11,民國114年11月,家具業,83.57
2025,11,民國114年11月,成衣及服飾品業,67.56
2025,11,民國114年11月,木竹製品業,69.05
2025,11,民國114年11月,機械設備業,88.81
2025,11,民國114年11月,橡膠製品業,112.93
2025,11,民國114年11月,民生工業,79.82
2025,11,民國114年11月,汽車及其零件業,92.16
2025,11,民國114年11月,產業用機械設備維修及安裝業,73.86
2025,11,民國114年11月,皮革、毛皮及其製品業,81.4
2025,11,民國114年11月,石油及煤製品業,100.58
2025,11,民國114年11月,紙漿、紙及紙製品業,66.54
2025,11,民國114年11月,紡織業,85.01
2025,11,民國114年11月,菸草業,80.19
2025,11,民國114年11月,藥品及醫用化學製品業,91.26
2025,11,民國114年11月,資訊電子工業,137.53
2025,11,民國114年11月,金屬機電工業,122.82
2025,11,民國114年11月,金屬製品業,69.28
2025,11,民國114年11月,電力設備及配備業,83.61
2025,11,民國114年11月,電子零組件業,151.69
2025,11,民國114年11月,電腦、電子產品及光學製品業,131.29
2025,11,民國114年11月,非金屬礦物製品業,69.75
2025,11,民國114年11月,食品及飼品業,86.5
2025,11,民國114年11月,飲料業,107.12
2025,12,民國114年12月,其他化學製品業,74.65
2025,12,民國114年12月,其他製造業,78.1
2025,12,民國114年12月,其他運輸工具及其零件業,98.87
2025,12,民國114年12月,化學工業,438.62
2025,12,民國114年12月,化學材料及肥料業,103.52
2025,12,民國114年12月,印刷及資料儲存媒體複製業,91.17
2025,12,民國114年12月,基本金屬業,93.71
2025,12,民國114年12月,塑膠製品業,80.59
2025,12,民國114年12月,家具業,94.05
2025,12,民國114年12月,成衣及服飾品業,71.46
2025,12,民國114年12月,木竹製品業,78.34
2025,12,民國114年12月,機械設備業,97.24
