YearMonth,District,PowerDeviation,Beta_TempDiff,R2
201905,新竹市,0.20607726164085163,0.06366984991951942,0.1586428164182322
201906,新竹市,-0.2456973631579482,0.06366984991951942,0.1586428164182322
201907,新竹市,0.26794138170523607,0.06366984991951942,0.1586428164182322
201908,新竹市,0.007282991495985935,0.06366984991951942,0.1586428164182322
201909,新竹市,-0.3223452486327827,0.06366984991951942,0.1586428164182322
201910,新竹市,0.1817537963913614,0.06366984991951942,0.1586428164182322
201911,新竹市,-0.22800841372131214,0.06366984991951942,0.1586428164182322
201912,新竹市,0.2696585712706406,0.06366984991951942,0.1586428164182322
202001,新竹市,-0.12371414357644644,0.06366984991951942,0.1586428164182322
202002,新竹市,-0.18548876837524572,0.06366984991951942,0.1586428164182322
202003,新竹市,0.24450645674547627,0.06366984991951942,0.1586428164182322
202004,新竹市,-0.21672082840743712,0.06366984991951942,0.1586428164182322
202005,新竹市,0.1962280120432539,0.06366984991951942,0.1586428164182322
202006,新竹市,-0.2175624381981876,0.06366984991951942,0.1586428164182322
202007,新竹市,0.27747726164085107,0.06366984991951942,0.1586428164182322
202008,新竹市,0.021917916455744854,0.06366984991951942,0.1586428164182322
202009,新竹市,-0.23317921861668606,0.06366984991951942,0.1586428164182322
202010,新竹市,0.07005570634307266,0.06366984991951942,0.1586428164182322
202011,新竹市,2.1981858564235535,0.06366984991951942,0.1586428164182322
202012,新竹市,0.26596430112577596,0.06366984991951942,0.1586428164182322
202101,新竹市,-0.002177308664975258,0.06366984991951942,0.1586428164182322
202102,新竹市,-0.8769275132384291,0.06366984991951942,0.1586428164182322
202103,新竹市,0.9114432916569482,0.06366984991951942,0.1586428164182322
202104,新竹市,-0.5719284682142847,0.06366984991951942,0.1586428164182322
202105,新竹市,0.5871969069869176,0.06366984991951942,0.1586428164182322
202106,新竹市,-0.34718972335110115,0.06366984991951942,0.1586428164182322
202107,新竹市,0.34027726164085126,0.06366984991951942,0.1586428164182322
202108,新竹市,0.010017916455745055,0.06366984991951942,0.1586428164182322
202109,新竹市,-0.32975479839133987,0.06366984991951942,0.1586428164182322
202110,新竹市,0.208424601286736,0.06366984991951942,0.1586428164182322
202111,新竹市,-0.45650363884203293,0.06366984991951942,0.1586428164182322
202112,新竹市,0.2662576162947856,0.06366984991951942,0.1586428164182322
202201,新竹市,-0.1511160535281593,0.06366984991951942,0.1586428164182322
